dz_name,pn_name,confidence_tier,score,match_method,kv,dz_zone,pn_zone,n_candidates_considered,runner_up_pn_name,runner_up_score,s_name,s_topo,s_sig,s_zone,s_geo,n_fires,margin,frac_x_diff,unmatch_reason
BONNEVIEWSB9,BONNIES_69KV_1,weak,0.6888682510353042,weighted_score,69,SPEC       ,SOUT,2,BONIVIEW_69KV_1,0.5810505981625527,0.7777777777777778,0.0,1.0,1.0,0.9997936214641536,3.0,0.10781765287275158,,
TAFTSUB9,TAFT_69KV_1,weak,0.6114505122955877,weighted_score,69,SPEC       ,SOUT,2,TAFT_S_69KV_1,0.5950478541217334,0.7272727272727273,0.0,1.0,1.0,0.4781414865922397,3.0,0.016402658173854223,,
SODVILLESUB9,SODVILS_69KV_1,weak,0.5970865905848285,weighted_score,69,SPEC       ,SOUT,1,,,0.7777777777777778,0.0,1.0,1.0,0.0819770169593955,2.0,1.0,,
WSINTONSUB9,WSINTOS_69KV_1,weak,0.6190288747519302,weighted_score,69,SPEC       ,SOUT,2,WSINTSW_69KV_1,0.3622047770522842,0.8235294117647058,0.0,1.0,1.0,0.07264168869577264,3.0,0.25682409769964604,,
SANDIASUB9,SANDIAS_69KV_1,weak,0.6686779882783671,weighted_score,69,SPEC       ,SOUT,6,SANMSW_69KV_1,0.46687375355712696,0.875,0.0,1.0,1.0,0.31177988278367164,4.0,0.20180423472124015,,
MATHISSUB9,,unmatched,0.4998595403325503,no_strong_candidate_match,69,SPEC       ,,3,MATHIS_69KV_2,0.4998595403325503,0.8,0.0,0.0,1.0,0.9985954033255027,3.0,4.635208011583014e-05,,no_strong_candidate_match
OLMOSSUB9,OLMOS_S_69KV_1,weak,0.6999928566909038,weighted_score,69,SPEC       ,SOUT,1,,,0.8,0.0,1.0,1.0,0.9999285669090371,4.0,1.0,,
BEEPRISONSB9,,unmatched,0.4324399941656873,no_strong_candidate_match,69,SPEC       ,,2,BEEVLES_69KV_1,0.4324399941656873,0.4444444444444444,0.0,1.0,1.0,0.1021777194346505,2.0,0.017786658754071205,,no_strong_candidate_match
BEEVILLESUB9,BEEVLES_69KV_1,weak,0.6888885758733961,weighted_score,69,SPEC       ,SOUT,2,BEEVILLE_69KV_1,0.6227838999322449,0.7777777777777778,0.0,1.0,1.0,0.9999968698450721,3.0,0.06610467594115121,,
BIGOAKSUB9,BIGOAK_69KV_1,weak,0.671646302196999,weighted_score,69,SPEC       ,SOUT,4,BIGFOTS_69KV_1,0.5126621642747091,0.8,0.0,1.0,1.0,0.716463021969989,4.0,0.15898413792228983,,
KITTIEWE9,KITTIEWE_69KV_1,strong,0.7754218014681218,weighted_score,69,SPEC       ,SOUT,1,,,1.0,0.0,1.0,1.0,0.7542180146812186,4.0,1.0,,
GEORGEWSTSB9,GEOWSTS_69KV_1,strong,0.7940165008190634,weighted_score,69,SPEC       ,SOUT,2,GEOWEST_69KV_1,0.6400474206372974,0.7777777777777778,1.0,1.0,1.0,0.05127611930174403,3.0,0.15396908018176603,,
AEPCHKCNSUB8,,unmatched,0.4222746990970999,no_strong_candidate_match,138,KEC        ,,609,BALCNRS_138KV_1,0.4222746990970999,0.4444444444444444,0.0,1.0,1.0,0.0005247687487769291,2.0,0.011700153467541774,,no_strong_candidate_match
WGRGEWSTSUB9,WGWSTS_69KV_1,weak,0.780380065757801,weighted_score,69,SPEC       ,SOUT,219,GEOWSTS_69KV_1,0.7382759269429663,0.7058823529411765,1.0,1.0,1.0,0.2743888928721269,3.0,0.04210413881483466,,
CLAYWESTSUB9,CLAYWEST_69KV_1,weak,0.6619458360692356,weighted_score,69,SPEC       ,SOUT,1,,,0.8421052631578947,0.0,1.0,1.0,0.40893204490288276,4.0,1.0,,
SIMMONSSUB9,SIMMONS_69KV_1,weak,0.6190029925079572,weighted_score,69,SPEC       ,SOUT,1,,,0.8235294117647058,0.0,1.0,1.0,0.07238286625604204,3.0,1.0,,
SCALLIHAMSB9,,unmatched,0.4353878865875818,no_strong_candidate_match,69,KEC        ,,134,LULIMA_69KV_1,0.4353878865875818,0.47058823529411764,0.0,1.0,1.0,0.0009376894052299477,2.0,4.837097389204237e-05,,no_strong_candidate_match
NCALLIHAMSB9,,unmatched,0.46340909860572654,no_strong_candidate_match,69,KEC        ,,134,NATALISS_69KV_1,0.46340909860572654,0.5263157894736842,0.0,1.0,1.0,0.002512038688844291,2.0,0.02801365633064601,,no_strong_candidate_match
CHKCANPRISB9,,unmatched,0.42238554982075166,no_strong_candidate_match,69,KEC        ,,134,CASTRSW_69KV_1,0.42238554982075166,0.4444444444444444,0.0,1.0,1.0,0.0016332759852943758,2.0,6.023612830752256e-08,,no_strong_candidate_match
MIRCLLAKSUB8,,unmatched,0.4355167113618348,no_strong_candidate_match,138,KEC        ,,609,MEDILA_138KV_1,0.4355167113618348,0.47058823529411764,0.0,1.0,1.0,0.002225937147759315,2.0,0.00017389880469692587,,no_strong_candidate_match
TILDENSUB8,,unmatched,0.4667866691115893,no_strong_candidate_match,138,KEC        ,,609,LINDEN_138KV_1,0.4667866691115893,0.5333333333333333,0.0,1.0,1.0,0.0012000244492258265,2.0,0.05246312611463816,,no_strong_candidate_match
CROSSSUB8,CROSSWI_138KV_1,weak,0.5334142446151044,weighted_score,138,KEC        ,SCEN,1,,,0.6666666666666666,0.0,1.0,1.0,0.0008091128177110288,2.0,1.0,,
CHARLOTTESB9,,unmatched,0.4354685506771561,no_strong_candidate_match,69,KEC        ,,134,TARPLE_69KV_1,0.4354685506771561,0.47058823529411764,0.0,1.0,1.0,0.0017443303009726495,2.0,1.7516608111722842e-05,,no_strong_candidate_match
POTEETSUB9,,unmatched,0.40150740917271527,no_strong_candidate_match,69,KEC        ,,134,MOORES_69KV_1,0.40150740917271527,0.4,1.0,0.0,1.0,0.015074091727152471,2.0,0.0014572816639904507,,no_strong_candidate_match
OAKSSUB9,,unmatched,0.40009059558032845,no_strong_candidate_match,69,KEC        ,,134,KINGSBER_69KV_1,0.40009059558032845,0.4,0.0,1.0,1.0,0.0009059558032840913,2.0,0.04580223817767337,,no_strong_candidate_match
PLEASANTNSB9,,unmatched,0.3784819213715456,no_strong_candidate_match,69,KEC        ,,134,PEARSON_69KV_1,0.3784819213715456,0.5555555555555556,0.0,0.5,1.0,0.007041435937678787,2.0,0.0016196029071426365,,no_strong_candidate_match
TORDILLOSW9,TORDILLO_69KV_1,strong,0.9062927850260609,weighted_score,69,STEC       ,SOUT,1,,,1.0,1.0,1.0,0.0,0.0629278502606106,3.0,1.0,,
FASHINGSUB9,,unmatched,0.3778536029360663,no_strong_candidate_match,69,KEC        ,,134,KINGSBER_69KV_1,0.3778536029360663,0.5555555555555556,0.0,0.5,1.0,0.0007582515828851249,2.0,0.001150127601635187,,no_strong_candidate_match
TORDILLOSW8,TORDILLO_138KV_1,strong,0.9062023361182503,weighted_score,138,STEC       ,SOUT,1,,,1.0,1.0,1.0,0.0,0.06202336118250413,3.0,1.0,,
ROSSVILLESB8,,unmatched,0.47790701068866553,no_strong_candidate_match,138,KEC        ,,609,CROSSWI_138KV_1,0.47790701068866553,0.5555555555555556,0.0,1.0,1.0,0.0012923291088773518,2.0,0.014665263333001277,,no_strong_candidate_match
COYCITYSUB9,,unmatched,0.4146708502395168,no_strong_candidate_match,69,KEC        ,,134,COST_69KV_1,0.4146708502395168,0.42857142857142855,0.0,1.0,1.0,0.0038513595380253473,2.0,0.08129822154417565,,no_strong_candidate_match
MCCOYSUB9,,unmatched,0.4503204947322613,no_strong_candidate_match,69,KEC        ,,134,COST_69KV_1,0.4503204947322613,0.5,0.0,1.0,1.0,0.0032049473226133333,2.0,0.03558505500370357,,no_strong_candidate_match
KENEDYSUB9,KENEDY_69KV_1,weak,0.6724191019360004,weighted_score,69,KEC        ,SCEN,2,KENEDSW_69KV_1,0.474418420431881,0.8,0.0,1.0,1.0,0.7241910193600036,4.0,0.19800068150411942,,
CHOATESUB8,CHOATE_138KV_1,strong,0.8359152455133916,weighted_score,138,KEC        ,SCEN,1,,,0.8,1.0,1.0,1.0,0.3591524551339158,5.0,1.0,,
CHOATESUB9,CHOATE_69KV_1,weak,0.6342602854637593,weighted_score,69,KEC        ,SCEN,1,,,0.8,0.0,1.0,1.0,0.342602854637593,4.0,1.0,,
CHARCOSUB9,,unmatched,0.46690972951236276,no_strong_candidate_match,69,KEC        ,,134,HARWOO_69KV_1,0.46690972951236276,0.5333333333333333,0.0,1.0,1.0,0.002430628456960606,2.0,0.0001523539332097812,,no_strong_candidate_match
YTURRIASUB8,MV_YUTT_138KV_1,weak,0.5893875693127613,weighted_score,138,MVEC_E     ,SOUT,498,TITAN_SU_138KV_1,0.47819650739422515,0.23529411764705882,1.0,1.0,1.0,0.7174051048923195,4.0,0.11119106191853612,,
LASARASUB8,,unmatched,0.29418007693244375,no_strong_candidate_match,138,MVEC_E     ,,2,LASCRUCE_138KV_1,0.29418007693244375,0.5882352941176471,0.0,0.0,1.0,0.000624298736201962,1.0,0.05479703894990026,,no_strong_candidate_match
ERAYMNDVLSB8,MV_ERAY2_138KV_1,weak,0.6144646172527714,weighted_score,138,MVEC_E     ,SOUT,498,RAYMND2_138KV_1,0.594541574059281,0.42105263157894735,1.0,1.0,1.0,0.03938301463297684,3.0,0.019923043193490364,,
MERETTSUB8,MERETT_138KV_1,weak,0.6975599539606934,weighted_score,138,MVEC_W     ,SOUT,1,,,0.8,0.0,1.0,1.0,0.9755995396069329,4.0,1.0,,
DOEDYNSSUB8,MV_DOEDN_138KV_1,weak,0.5583316313291222,weighted_score,138,MVEC_W     ,SOUT,498,SE_EDINB_138KV_1,0.4479028108933513,0.5555555555555556,0.0,1.0,1.0,0.8055385355134443,3.0,0.1104288204357709,,
ADERHOLDSUB8,ADERHOLD_138KV_1,strong,0.9009650868555684,weighted_score,138,MVEC_W     ,SOUT,1,,,0.8421052631578947,1.0,1.0,1.0,0.7991245527662119,5.0,1.0,,
GANDYSUB8,GANDY_138KV_1,strong,0.7897238400741285,weighted_score,138,MVEC_W     ,SOUT,2,GANSO_138KV_1,0.30770873798683496,0.7692307692307693,1.0,1.0,1.0,0.05108455458743843,3.0,0.4820151020872936,,
LAURELESSUB8,LAURELES_138KV_1,strong,0.7186050799582506,weighted_score,138,MVEC_E     ,SOUT,1,,,0.8421052631578947,1.0,0.0,1.0,0.9755244837930328,4.0,1.0,,
ALBERTARDSB8,ALBERTA_138KV_1,weak,0.6886189139797841,weighted_score,138,MVEC_W     ,SOUT,1,,,0.7777777777777778,0.0,1.0,1.0,0.997300250908952,3.0,1.0,,
PALMASSW8,PALMAS_138KV_1,strong,0.9944154563945472,weighted_score,138,MVEC_E     ,SOUT,1,,,1.0,1.0,1.0,1.0,0.9441545639454728,5.0,1.0,,
PAREDESSW8,PAREDES_138KV_1,strong,0.9480176725462431,weighted_score,138,STEC       ,SOUT,1,,,1.0,1.0,1.0,0.0,0.48017672546243195,4.0,1.0,,
PHARRSUB8,PHARMVEC_138KV_1,strong,0.7499925534158025,weighted_score,138,MVEC_W     ,SOUT,5,PHARRSVC_138KV_2,0.507557358208975,0.5,1.0,1.0,1.0,0.9999255341580252,4.0,0.24243519520682755,,
BURNSSUB8,S_SNROSA_138KV_1,weak,0.5496498572971676,weighted_score,138,MVEC_E     ,SOUT,498,MV_BURNS_138KV_1,0.522888382773316,0.25,1.0,1.0,1.0,0.24649857297167665,3.0,0.02676147452385169,,
ERIOHONDOSB8,MV_RIOHO_138KV_1,strong,0.7138286126297142,weighted_score,138,MVEC_E     ,SOUT,498,KELVIN_138KV_1,0.4533088572039434,0.5263157894736842,1.0,1.0,1.0,0.50670717892872,4.0,0.26051975542577077,,
HEIDLBRGSUB8,,unmatched,0.4778302664984664,no_strong_candidate_match,138,MVEC_E     ,,2,HEIGHTS_138KV_1,0.4778302664984664,0.5555555555555556,0.0,1.0,1.0,0.0005248872068859537,2.0,0.04244648650191829,,no_strong_candidate_match
CNTRLAVESUB8,MV_CNTRA_138KV_1,strong,0.7574787615558581,weighted_score,138,MVEC_E     ,SOUT,498,CELANEBI_138KV_1,0.4632327507552541,0.5263157894736842,1.0,1.0,1.0,0.9432086681901597,4.0,0.29424601080060403,,
HIWAY511SUB8,,unmatched,0.2778362344003456,no_strong_candidate_match,138,MVEC_E     ,,1,HIWAY_9_138KV_1,0.2778362344003456,0.5555555555555556,0.0,0.0,1.0,0.0005845662256779142,1.0,1.0,,no_strong_candidate_match
WESLACOSUB8,WESLAU_138KV_1,weak,0.597766521891712,weighted_score,138,MVEC_W     ,SOUT,5,WESLACO_138KV_1,0.48131743006413125,0.75,0.0,1.0,1.0,0.22766521891711985,2.0,0.11644909182758073,,
VALVERDESUB8,,unmatched,0.4778581955895426,no_strong_candidate_match,138,MVEC_W     ,,2,VALADEZ_138KV_1,0.4778581955895426,0.5555555555555556,0.0,1.0,1.0,0.0008041781176482902,2.0,0.1619958888273348,,no_strong_candidate_match
TRESLAGOSUB8,TRESLAGO_138KV_1,weak,0.6473329432136562,weighted_score,138,MVEC_W     ,SOUT,1,,,0.8421052631578947,0.0,1.0,1.0,0.26280311634708914,3.0,1.0,,
WEDINBURGSB8,,unmatched,0.4629513474076318,no_strong_candidate_match,138,MVEC_W     ,,498,MV_WEDN4_138KV_1,0.4629513474076318,0.42105263157894735,0.0,1.0,1.0,0.5242503161815806,3.0,0.052348195438373935,,no_strong_candidate_match
ALTONSUB8,ALTON_MV_138KV_1,weak,0.6051271100955116,weighted_score,138,MVEC_W     ,SOUT,1,,,0.625,0.0,1.0,1.0,0.9262711009551166,3.0,1.0,,
PALMHURSTSB8,,unmatched,0.49456652691791747,no_strong_candidate_match,138,MVEC_W     ,,13,PALMAS_138KV_1,0.49456652691791747,0.5882352941176471,0.0,1.0,1.0,0.00448879859093898,2.0,0.05175212993905054,,no_strong_candidate_match
HILINESUB8,MVHILINE_138KV_1,strong,0.8523792678933282,weighted_score,138,MVEC_W     ,SOUT,498,HEINES_138KV_1,0.5334011613957322,0.7058823529411765,1.0,1.0,1.0,0.9943809142273995,4.0,0.31897810649759595,,
REDSWTAP8,REDGATE_138KV_2,strong,0.7659438804991147,weighted_score,138,MVEC_W     ,SOUT,6,REDTAP_138KV_2,0.5067185901536888,0.5333333333333333,1.0,1.0,1.0,0.992772138324479,4.0,0.25922529034542585,,
MCCOOKNO1SB9,,unmatched,0.45003154140911167,no_strong_candidate_match,69,MVEC_W     ,,1,MCCOY_69KV_1,0.45003154140911167,0.5,0.0,1.0,1.0,0.00031541409111679556,2.0,1.0,,no_strong_candidate_match
MCCOOKNO2SB9,,unmatched,0.2500316020043224,no_strong_candidate_match,69,MVEC_W     ,,1,MCCOY_69KV_1,0.2500316020043224,0.5,0.0,0.0,1.0,0.00031602004322420007,1.0,1.0,,no_strong_candidate_match
FAYSVILLESB8,FAYS138_138KV_1,weak,0.6237804161123764,weighted_score,138,MVEC_W     ,SOUT,1,,,0.4444444444444444,1.0,1.0,1.0,0.015581938901542525,3.0,1.0,,
SOUTHMOSTSB8,SOUTHMOS_138KV_1,strong,0.8255431193594759,weighted_score,138,MVEC_E     ,SOUT,7,SOUTH_PL_138KV_1,0.3693861798202138,0.8421052631578947,1.0,1.0,1.0,0.0449048778052859,4.0,0.45615693953926206,,
RAYMONDVLTP8,,unmatched,0.45447496002602106,no_strong_candidate_match,138,MVEC_E     ,,2,RAYMOND1_138KV_1,0.45447496002602106,0.8235294117647058,0.0,0.0,1.0,0.4271025414366815,3.0,0.009199514899725092,,no_strong_candidate_match
SIOUXSUB8,SIOUX_138KV_1,strong,0.8846119365662107,weighted_score,138,MVEC_W     ,SOUT,1,,,0.7692307692307693,1.0,1.0,1.0,0.9999655195082603,4.0,1.0,,
AMISTAD8,AMISTAD_138KV_1,strong,0.9997902144874633,weighted_score,138,STEC       ,WEST,1,,,1.0,1.0,1.0,0.0,0.9979021448746338,4.0,1.0,,
FALCON8,FALCON_138KV_1,strong,0.7326972406681604,weighted_score,138,STEC       ,SOUT,1,,,1.0,0.0,1.0,0.0,0.32697240668160493,3.0,1.0,,
PEARSONSW9,PEARSON_69KV_1,strong,0.7230077693633078,weighted_score,69,MEC        ,SCEN,1,,,1.0,0.0,1.0,0.0,0.23007769363307853,2.0,1.0,,
PEARSONSW8,PEARSON_138KV_1,strong,0.9209797836085358,weighted_score,138,MEC        ,SCEN,2,PEARSON_138KV_2,0.5208603771229562,1.0,1.0,1.0,0.0,0.20979783608535865,3.0,0.40011940648557964,,
FERRISSW9,FERRIS_69KV_1,strong,0.5025125480673718,weighted_score,69,MEC        ,WEST,1,,,1.0,0.0,0.0,0.0,0.025125480673718146,1.0,1.0,,
UVALDESW9,UVALDE_69KV_1,strong,0.6994799767947294,weighted_score,69,MEC        ,WEST,1,,,1.0,0.0,0.5,0.0,0.9947997679472942,3.0,1.0,,
MOORESW8,MOORE_138KV_1,strong,0.9999893734148927,weighted_score,138,MEC        ,SOUT,1,,,1.0,1.0,1.0,0.0,0.9998937341489279,4.0,1.0,,
DEVINESW9,DEVINE_69KV_1,strong,0.7764669491540199,weighted_score,69,MEC        ,SCEN,1,,,1.0,0.0,1.0,0.0,0.7646694915401999,3.0,1.0,,
PALODUROSW8,PALODURO_138KV_1,strong,0.9150324729911388,weighted_score,138,STEC       ,SOUT,1,,,1.0,1.0,1.0,0.0,0.15032472991138826,3.0,1.0,,
BRUNISW8,BRUNI_138KV_1,strong,0.7894151446387145,weighted_score,138,MEC        ,SOUT,1,,,1.0,0.0,1.0,0.0,0.8941514463871455,3.0,1.0,,
ELARA8,ELARA_138KV_1,strong,0.9486752997593192,weighted_score,138,STEC       ,SOUT,1,,,1.0,1.0,1.0,0.0,0.4867529975931927,4.0,1.0,,
HORIZONSW8,HORIZON_138KV_1,strong,0.962468133933357,weighted_score,138,STEC       ,SOUT,1,,,1.0,1.0,1.0,0.0,0.6246813393335707,4.0,1.0,,
UNION_CA,UNION_CA_69KV_1,strong,0.7049412832520098,weighted_score,69,BPUB       ,SOUT,1,,,1.0,0.0,1.0,0.0,0.049412832520098315,2.0,1.0,,
MILHWY,MILHWY_138KV_1,strong,0.9929041452051819,weighted_score,138,BPUB       ,SOUT,1,,,1.0,1.0,1.0,0.0,0.9290414520518192,4.0,1.0,,
PALOALTO,PALOALTO_138KV_1,strong,0.7999797452064343,weighted_score,138,BPUB       ,SOUT,1,,,1.0,0.0,1.0,0.0,0.9997974520643431,3.0,1.0,,
JACKSNTP2A,JACKSNTP_69KV_1,strong,0.9281337181692372,weighted_score,69,SAN ANG    ,WEST,2,JACKSONS_69KV_1,0.5012767479014059,0.8571428571428571,1.0,1.0,1.0,0.9956228959780866,5.0,0.4268569702678313,,
STAMFPMP2A,STAMFPMP_69KV_1,strong,0.9964399682244841,weighted_score,69,E MUNDAY   ,NOTH,1,,,1.0,1.0,1.0,0.0,0.9643996822448418,4.0,1.0,,
BRADYTP2A,,unmatched,0.452958578363139,no_strong_candidate_match,69,MASON      ,,2,BRADYCIT_69KV_1,0.452958578363139,0.7692307692307693,0.0,0.0,1.0,0.6834319374775438,2.0,0.07801058574441067,,no_strong_candidate_match
CHLD0A,CHLD_12KV_1,strong,0.7042986350176754,weighted_score,12,CHILDRESS_C,NOTH,1,,,1.0,0.0,1.0,1.0,0.04298635017675504,3.0,1.0,,
MADDUX4A,MADDUX_138KV_1,strong,0.9165316368395955,weighted_score,138,SAN ANG    ,WEST,1,,,1.0,1.0,1.0,1.0,0.1653163683959554,4.0,1.0,,
WC1DUM,CHLD_1KV_1,weak,0.6043144092115855,weighted_score,1,CHILDRESS_C,NOTH,26,OLKSW_1KV_1,0.19097074515939924,0.4,1.0,1.0,1.0,0.04314409211585422,3.0,0.41334366405218625,,
CHLD4A,CHLD_138KV_1,strong,0.904312904362383,weighted_score,138,W CHLDRS   ,NOTH,1,,,1.0,1.0,1.0,1.0,0.04312904362383055,4.0,1.0,,
CH202A,CHLD_69KV_1,weak,0.6380863943658317,weighted_score,69,W CHLDRS   ,NOTH,247,CHIL_69KV_1,0.5387301034871023,0.6666666666666666,1.0,0.5,1.0,0.04753061032498371,3.0,0.09935629087872944,,
CHIL2A,CHIL_69KV_1,strong,0.9042391429172605,weighted_score,69,W CHLDRS   ,NOTH,1,,,1.0,1.0,1.0,1.0,0.042391429172606174,4.0,1.0,,
CHLD20TP2A,,unmatched,0.41485917135652406,no_strong_candidate_match,69,W CHLDRS   ,,2,CHLC_VER_69KV_1,0.41485917135652406,0.42857142857142855,0.0,1.0,1.0,0.00573457070809827,2.0,0.010443697926818873,,no_strong_candidate_match
YUCCA4A,YUCCA_138KV_1,strong,0.9057531775693575,weighted_score,138,MCCAMEY    ,WEST,1,,,1.0,1.0,1.0,0.0,0.057531775693575524,3.0,1.0,,
BOBWHITE4A,BOBWHITE_138KV_1,strong,0.904435128331189,weighted_score,138,OKLUNION   ,NOTH,1,,,1.0,1.0,1.0,1.0,0.04435128331189097,4.0,1.0,,
MARGARET4A,MARGARET_138KV_1,strong,0.9029383224609729,weighted_score,138,OKLUNION   ,NOTH,1,,,1.0,1.0,1.0,1.0,0.02938322460972997,4.0,1.0,,
MULETA2A,MULETA_69KV_1,strong,0.7794143532465593,weighted_score,69,MOTLEY_COUN,NOTH,2,MULETA_69KV_2,0.5797350241153159,1.0,1.0,0.0,1.0,0.7941435324655933,4.0,0.19967932913124342,,
WHITFLAT2A,WHITFLAT_69KV_1,strong,0.7403654815291315,weighted_score,69,PADUCAH    ,NOTH,1,,,1.0,0.0,1.0,1.0,0.4036548152913157,4.0,1.0,,
FLOMTTAP2A,FLOMTTAP_69KV_2,strong,0.7162649758987941,weighted_score,69,PADUCAH    ,NOTH,3,FLOMTTAP_69KV_1,0.516392390548034,1.0,1.0,0.0,1.0,0.16264975898794176,3.0,0.19987258535076013,,
FLOMOT2A,FLOMOT_69KV_1,strong,0.7081314098044125,weighted_score,69,PADUCAH    ,NOTH,1,,,1.0,0.0,1.0,1.0,0.08131409804412543,3.0,1.0,,
PAUL2A,PAUL_69KV_1,strong,0.9999851801378554,weighted_score,69,OKLUNION   ,NOTH,2,PAUL_69KV_2,0.5999845159588135,1.0,1.0,1.0,1.0,0.9998518013785545,5.0,0.4000006641790419,,
LKPAULS4A,PAUL_138KV_1,strong,0.8636239974737704,weighted_score,138,OKLUNION   ,NOTH,209,PADU_138KV_1,0.47335401332953125,0.7272727272727273,1.0,1.0,1.0,0.9998763383740671,4.0,0.39026998414423913,,
QUAN2A,QUAN_69KV_1,strong,0.99999697545362,weighted_score,69,W CHLDRS   ,NOTH,1,,,1.0,1.0,1.0,1.0,0.9999697545362001,5.0,1.0,,
KIRKLAND2A,KIRKLAND_69KV_1,strong,0.9079634092040024,weighted_score,69,W CHLDRS   ,NOTH,1,,,1.0,1.0,1.0,1.0,0.07963409204002517,4.0,1.0,,
CASCARA2A,CASCARA_69KV_1,strong,0.9364346941013441,weighted_score,69,SONORA     ,WEST,1,,,1.0,1.0,1.0,1.0,0.36434694101344184,5.0,1.0,,
VERN2B,VERN_69KV_1,strong,0.7535534977961268,weighted_score,69,OKLUNION   ,NOTH,1,,,1.0,0.5,0.3333333333333333,1.0,0.8688683112946013,4.0,1.0,,
CHLC_VER2A,CHLC_VER_69KV_1,strong,0.9514092311604596,weighted_score,69,OKLUNION   ,NOTH,1,,,1.0,1.0,1.0,1.0,0.5140923116045975,5.0,1.0,,
CHILLICO2A,CHILLICO_69KV_1,strong,0.9100847443257845,weighted_score,69,OKLUNION   ,NOTH,1,,,1.0,1.0,1.0,1.0,0.10084744325784505,4.0,1.0,,
VERN2A,VERN_69KV_1,strong,0.7068868311294602,weighted_score,69,OKLUNION   ,NOTH,1,,,1.0,0.6,0.0,1.0,0.8688683112946013,4.0,1.0,,
VERN4A,VERN_138KV_1,strong,0.9864554477397851,weighted_score,138,OKLUNION   ,NOTH,1,,,1.0,1.0,1.0,1.0,0.8645544773978521,5.0,1.0,,
VRCP2A,VRCP_69KV_1,weak,0.6768164761412145,weighted_score,69,OKLUNION   ,NOTH,2,VRCP_69KV_2,0.6762842832323147,1.0,0.5,0.0,1.0,0.7681647614121452,4.0,0.0005321929088998312,,
SANDROAD2A,SANDROAD_69KV_1,strong,0.9747226309796242,weighted_score,69,OKLUNION   ,NOTH,1,,,1.0,1.0,1.0,1.0,0.7472263097962424,5.0,1.0,,
VERS2A,VERS_69KV_1,strong,0.9927229864698255,weighted_score,69,OKLUNION   ,NOTH,1,,,1.0,1.0,1.0,1.0,0.9272298646982563,5.0,1.0,,
VERS4A,VERS_138KV_1,strong,0.992346418448711,weighted_score,138,OKLUNION   ,NOTH,1,,,1.0,1.0,1.0,1.0,0.9234641844871099,5.0,1.0,,
GRAYBACK2A,GRAYBACK_69KV_1,strong,0.9061057954526752,weighted_score,69,OKLUNION   ,NOTH,1,,,1.0,1.0,1.0,1.0,0.06105795452675365,4.0,1.0,,
GRAYBCKT2A,GRAYBCKT_69KV_1,strong,0.9058219943004618,weighted_score,69,OKLUNION   ,NOTH,1,,,1.0,1.0,1.0,1.0,0.05821994300461962,4.0,1.0,,
HARROLD2A,HARROLD_69KV_1,strong,0.8230022220905483,weighted_score,69,OKLUNION   ,NOTH,1,,,0.8333333333333334,1.0,1.0,1.0,0.06335555423881661,4.0,1.0,,
WAGGONER2A,WAGGONER_69KV_1,strong,0.7089927692469312,weighted_score,69,OKLUNION   ,NOTH,1,,,1.0,0.0,1.0,1.0,0.08992769246931244,3.0,1.0,,
FOXTAIL7A,FOXTAIL_345KV_1,strong,0.9064601976446371,weighted_score,345,OKLUNION   ,NOTH,1,,,1.0,1.0,1.0,1.0,0.06460197644637254,4.0,1.0,,
SANDSTON2A,SANDSTON_69KV_1,strong,0.9529678291233825,weighted_score,69,OKLUNION   ,NOTH,1,,,1.0,1.0,1.0,1.0,0.5296782912338257,5.0,1.0,,
TRUSHUMB2A,TRUSHUMB_69KV_1,strong,0.9025398866182902,weighted_score,69,PADUCAH    ,NOTH,1,,,1.0,1.0,1.0,1.0,0.025398866182902814,4.0,1.0,,
CRWL2A,CROWELL_69KV_1,strong,0.7805564804095388,weighted_score,69,PADUCAH    ,NOTH,247,RULE_69KV_1,0.4503107409364928,0.7272727272727273,1.0,1.0,1.0,0.16920116773175142,3.0,0.33024573947304603,,
TRSCTHMT2A,TRSCTHMT_69KV_1,strong,0.9098641365978818,weighted_score,69,PADUCAH    ,NOTH,1,,,1.0,1.0,1.0,1.0,0.09864136597881824,4.0,1.0,,
TRUS2A,TRUSCOTT_69KV_1,strong,0.7471276890162714,weighted_score,69,PADUCAH    ,NOTH,2,TRUSHUMB_69KV_1,0.43539167193753864,0.6666666666666666,1.0,1.0,1.0,0.13794355682937967,3.0,0.3117360170787327,,
BENJTAP2A,BENJTAP_69KV_1,strong,0.9226242286407962,weighted_score,69,E MUNDAY   ,NOTH,1,,,1.0,1.0,1.0,0.0,0.22624228640796282,3.0,1.0,,
OK1DUM,OKLA_1KV_1,weak,0.6990452511617444,weighted_score,1,OKLUNION   ,NOTH,26,BOMSW_1KV_2,0.3823093990826598,0.4,1.0,1.0,1.0,0.9904525116174427,4.0,0.3167358520790846,,
RILEY7A,RILEY_345KV_1,strong,0.6986171983685675,weighted_score,345,WILBARGER_C,NOTH,1,,,1.0,0.5,0.0,1.0,0.9861719836856755,4.0,1.0,,
SMOKYHIL7A,SMOKYHIL_345KV_1,strong,0.9004814501082576,weighted_score,345,HASKELL_COU,NOTH,1,,,1.0,1.0,1.0,1.0,0.004814501082577575,4.0,1.0,,
MUNDAYST2A,MUNDAYST_69KV_1,strong,0.9899594534992635,weighted_score,69,E MUNDAY   ,NOTH,1,,,1.0,1.0,1.0,0.0,0.8995945349926358,4.0,1.0,,
